Date,Temperature,Rainfall,WaterContent,Month,Season,Rainfall_7d_avg,WaterContent_7d_avg,PremiseIndex
2021-02-12,29.94,6.9,33.6,2,Wet,12.08,36.26,5.5
2021-02-13,31.02,3.79,41.48,2,Wet,8.5,33.39,5.47
2021-02-14,29.29,14.23,36.33,2,Wet,8.49,33.17,5.42
2021-02-15,29.65,2.74,39.17,2,Wet,7.63,35.79,6.13
2021-02-16,28.6,4.01,17.26,2,Wet,6.81,32.8,3.89
2021-02-17,30.39,15.5,51.39,2,Wet,7.26,35.67,7.82
2021-02-18,30.17,10.32,51.25,2,Wet,8.21,38.64,9.12
2021-02-19,29.68,25.71,48.27,2,Wet,10.9,40.73,7.69
2021-02-20,28.41,6.84,27.28,2,Wet,11.34,38.71,4.74
2021-02-21,28.78,7.76,25.43,2,Wet,10.41,37.15,3.91
2021-02-22,27.63,22.18,47.49,2,Wet,13.19,38.34,6.42
2021-02-23,28.77,18.48,56.94,2,Wet,15.26,44.01,9.59
2021-02-24,30.17,15.72,38.32,2,Wet,15.29,42.14,7.3
2021-02-25,29.86,4.74,44.91,2,Wet,14.49,41.24,8.63
2021-02-26,29.62,5.08,22.55,2,Wet,11.54,37.56,4.92
2021-02-27,30.95,8.26,33.09,2,Wet,11.75,38.39,4.7
2021-02-28,29.77,8.1,36.04,2,Wet,11.79,39.91,8.06
2021-03-01,29.42,4.82,36.02,3,Dry,9.31,38.27,6.82
2021-03-02,29.3,6.6,31.96,3,Dry,7.62,34.7,5.48
2021-03-03,29.77,8.43,49.21,3,Dry,6.58,36.25,6.67
2021-03-04,29.55,17.8,56.87,3,Dry,8.44,37.96,7.73
2021-03-05,30.95,21.14,45.17,3,Dry,10.74,41.19,7.87
2021-03-06,30.42,13.89,35.91,3,Dry,11.54,41.6,7.88
2021-03-07,29.68,2.34,25.87,3,Dry,10.72,40.14,6.51
2021-03-08,29.72,19.39,55.86,3,Dry,12.8,42.98,11.04
2021-03-09,30.7,13.93,34.5,3,Dry,13.85,43.34,6.4
2021-03-10,31.01,16.13,28.29,3,Dry,14.95,40.35,5.12
2021-03-11,28.16,5.07,20.93,3,Dry,13.13,35.22,4.09
2021-03-12,29.83,22.73,54.85,3,Dry,13.35,36.6,7.29
2021-03-13,30.09,7.55,22.39,3,Dry,12.45,34.67,4.63
2021-03-14,30.55,4.77,29.82,3,Dry,12.8,35.23,4.77
2021-03-15,30.11,14.77,42.84,3,Dry,12.14,33.37,6.4
2021-03-16,30.41,8.34,19.85,3,Dry,11.34,31.28,2.1
2021-03-17,29.76,13.64,42.74,3,Dry,10.98,33.35,7.23
2021-03-18,29.19,6.57,32.01,3,Dry,11.2,34.93,4.56
2021-03-19,30.78,3.45,13.68,3,Dry,8.44,29.05,1.15
2021-03-20,30.82,6.44,37.1,3,Dry,8.28,31.15,2.23
2021-03-21,30.65,2.8,36.2,3,Dry,8.0,32.06,4.83
2021-03-22,30.83,13.97,43.02,3,Dry,7.89,32.09,8.34
2021-03-23,29.03,0.66,35.57,3,Dry,6.79,34.33,6.39
2021-03-24,29.49,18.58,47.45,3,Dry,7.5,35.01,7.03
2021-03-25,31.12,3.01,39.71,3,Dry,6.99,36.11,4.91
2021-03-26,30.36,17.04,34.18,3,Dry,8.93,39.03,6.94
2021-03-27,30.06,12.8,26.27,3,Dry,9.84,37.49,4.17
2021-03-28,29.75,1.18,19.33,3,Dry,9.61,35.08,3.6
2021-03-29,31.27,10.03,29.9,3,Dry,9.05,33.2,5.79
2021-03-30,28.23,2.64,52.33,3,Dry,9.33,35.6,8.07
2021-03-31,30.29,10.07,30.02,3,Dry,8.11,33.11,4.8
2021-04-01,29.4,5.15,28.9,4,Dry,8.42,31.56,4.02
2021-04-02,28.21,1.21,28.63,4,Dry,6.16,30.77,2.71
2021-04-03,31.08,12.35,36.31,4,Dry,6.09,32.2,4.72
2021-04-04,26.77,8.11,54.64,4,Dry,7.08,37.25,7.19
2021-04-05,29.59,8.74,19.73,4,Dry,6.89,35.79,4.22
2021-04-06,29.99,1.48,53.03,4,Dry,6.73,35.9,7.66
2021-04-07,28.49,1.31,32.49,4,Dry,5.48,36.25,3.62
2021-04-08,29.74,6.95,45.17,4,Dry,5.73,38.57,8.04
2021-04-09,29.24,16.71,43.57,4,Dry,7.95,40.71,7.15
2021-04-10,30.45,14.14,49.47,4,Dry,8.2,42.59,8.03
2021-04-11,32.98,12.07,30.22,4,Dry,8.77,39.1,4.96
2021-04-12,29.8,20.35,32.73,4,Dry,10.43,40.95,4.3
2021-04-13,30.07,5.38,60.24,4,Dry,10.99,41.98,9.47
2021-04-14,28.49,12.59,59.21,4,Dry,12.6,45.8,10.16
2021-04-15,29.68,1.92,21.0,4,Dry,11.88,42.35,3.97
2021-04-16,29.09,34.4,64.69,4,Dry,14.41,45.36,11.94
2021-04-17,30.24,4.62,45.27,4,Dry,13.05,44.76,7.84
2021-04-18,28.04,11.91,46.13,4,Dry,13.03,47.04,6.47
2021-04-19,28.39,25.38,48.22,4,Dry,13.74,49.25,9.12
2021-04-20,30.64,6.4,55.36,4,Dry,13.89,48.55,9.7
2021-04-21,29.67,11.71,46.24,4,Dry,13.76,46.7,6.87
2021-04-22,30.79,9.89,28.64,4,Dry,14.9,47.79,6.71
2021-04-23,29.83,6.14,31.05,4,Dry,10.86,42.99,4.25
2021-04-24,29.97,5.12,23.39,4,Dry,10.94,39.86,5.01
2021-04-25,29.15,2.94,31.28,4,Dry,9.65,37.74,4.84
2021-04-26,29.27,7.6,34.68,4,Dry,7.12,35.81,3.63
2021-04-27,30.43,4.73,41.33,4,Dry,6.88,33.8,6.83
2021-04-28,29.32,4.46,40.97,4,Dry,5.84,33.05,4.62
2021-04-29,30.65,13.2,44.45,4,Dry,6.31,35.31,5.9
2021-04-30,29.35,9.4,41.13,4,Dry,6.78,36.75,6.39
2021-05-01,26.82,37.48,70.42,5,Dry,11.4,43.47,13.48
2021-05-02,26.73,26.09,48.61,5,Dry,14.71,45.94,8.43
2021-05-03,27.83,23.18,24.61,5,Dry,16.93,44.5,6.88
2021-05-04,28.92,33.35,77.79,5,Dry,21.02,49.71,14.36
2021-05-05,27.33,33.84,47.97,5,Dry,25.22,50.71,11.86
2021-05-06,28.73,30.63,61.46,5,Dry,27.71,53.14,12.87
2021-05-07,28.1,24.36,46.08,5,Dry,29.85,53.85,10.36
2021-05-08,28.61,28.83,67.05,5,Dry,28.61,53.37,12.33
2021-05-09,27.71,23.04,38.82,5,Dry,28.18,51.97,9.69
2021-05-10,28.18,24.67,42.63,5,Dry,28.39,54.54,9.26
2021-05-11,28.94,39.09,56.3,5,Dry,29.21,51.47,9.79
2021-05-12,27.98,25.66,56.07,5,Dry,28.04,52.63,12.11
2021-05-13,27.48,36.12,61.13,5,Dry,28.82,52.58,14.01
2021-05-14,26.18,31.1,60.53,5,Dry,29.79,54.64,10.33
2021-05-15,28.54,45.01,67.28,5,Dry,32.1,54.68,13.83
2021-05-16,27.23,30.79,63.95,5,Dry,33.2,58.27,14.3
2021-05-17,27.48,30.3,63.73,5,Dry,34.01,61.28,16.04
2021-05-18,26.93,21.94,62.7,5,Dry,31.56,62.2,13.03
2021-05-19,27.77,24.78,53.26,5,Dry,31.43,61.8,11.5
2021-05-20,30.1,26.93,54.93,5,Dry,30.12,60.91,12.36
2021-05-21,28.35,51.61,88.95,5,Dry,33.05,64.97,20.0
2021-05-22,27.36,25.09,62.05,5,Dry,30.21,64.23,12.64
2021-05-23,27.54,23.24,53.78,5,Dry,29.13,62.77,11.28
2021-05-24,26.56,22.33,33.92,5,Dry,27.99,58.51,9.01
2021-05-25,26.87,21.88,30.66,5,Dry,27.98,53.94,7.78
2021-05-26,26.71,52.34,78.0,5,Dry,31.92,57.47,16.87
2021-05-27,28.27,29.73,60.32,5,Dry,32.32,58.24,14.87
2021-05-28,28.45,23.64,41.68,5,Dry,28.32,51.49,10.28
2021-05-29,28.08,40.73,66.13,5,Dry,30.56,52.07,13.81
2021-05-30,28.37,47.22,58.65,5,Dry,33.98,52.77,13.81
2021-05-31,27.23,23.79,54.76,5,Dry,34.19,55.74,10.36
2021-06-01,24.85,15.9,48.71,6,Wet,33.34,58.32,11.68
2021-06-02,24.85,28.57,58.77,6,Wet,29.94,55.57,12.33
2021-06-03,24.8,23.97,52.53,6,Wet,29.12,54.46,11.05
2021-06-04,26.36,17.45,41.02,6,Wet,28.24,54.37,12.82
2021-06-05,28.01,28.92,51.02,6,Wet,26.55,52.21,11.59
2021-06-06,24.95,11.86,51.08,6,Wet,21.5,51.13,8.56
2021-06-07,25.66,13.11,44.63,6,Wet,19.97,49.68,8.15
2021-06-08,26.2,14.55,46.52,6,Wet,19.78,49.37,10.08
2021-06-09,25.72,14.09,42.14,6,Wet,17.71,46.99,8.17
2021-06-10,26.33,10.84,45.19,6,Wet,15.83,45.94,6.43
2021-06-11,25.42,16.21,52.56,6,Wet,15.65,47.59,10.17
2021-06-12,25.32,22.61,41.81,6,Wet,14.75,46.28,7.77
2021-06-13,25.82,25.36,56.22,6,Wet,16.68,47.01,12.33
2021-06-14,26.33,24.53,47.37,6,Wet,18.31,47.4,10.68
2021-06-15,27.28,27.73,55.33,6,Wet,20.2,48.66,10.45
2021-06-16,26.38,21.59,55.63,6,Wet,21.27,50.58,11.95
2021-06-17,25.75,15.36,27.77,6,Wet,21.91,48.1,7.09
2021-06-18,26.83,11.41,28.29,6,Wet,21.23,44.63,7.35
2021-06-19,27.0,11.37,32.5,6,Wet,19.62,43.3,7.2
2021-06-20,25.7,19.25,38.09,6,Wet,18.75,40.71,6.73
2021-06-21,25.85,13.85,39.45,6,Wet,17.22,39.58,6.45
2021-06-22,25.57,18.9,62.04,6,Wet,15.96,40.54,10.93
2021-06-23,26.82,12.81,52.03,6,Wet,14.71,40.03,7.91
2021-06-24,26.07,30.17,48.33,6,Wet,16.82,42.96,9.23
2021-06-25,24.59,16.4,51.81,6,Wet,17.53,46.32,8.14
2021-06-26,26.41,16.82,43.03,6,Wet,18.31,47.83,8.95
2021-06-27,27.49,17.33,47.3,6,Wet,18.04,49.14,11.27
2021-06-28,27.57,28.65,43.11,6,Wet,20.15,49.66,8.7
2021-06-29,25.52,13.17,27.33,6,Wet,19.34,44.71,6.37
2021-06-30,25.3,17.48,51.31,6,Wet,20.0,44.6,10.68
2021-07-01,25.9,18.69,45.28,7,Wet,18.36,44.17,8.49
2021-07-02,25.57,14.19,46.58,7,Wet,18.05,43.42,8.71
2021-07-03,24.47,22.83,64.2,7,Wet,18.91,46.44,9.94
2021-07-04,22.29,27.22,49.39,7,Wet,20.32,46.74,10.34
2021-07-05,23.39,11.38,36.81,7,Wet,17.85,45.84,6.9
2021-07-06,22.91,23.8,66.73,7,Wet,19.37,51.47,12.79
2021-07-07,25.81,11.09,39.04,7,Wet,18.46,49.72,8.99
2021-07-08,22.47,14.2,33.33,7,Wet,17.82,48.01,9.79
2021-07-09,25.8,15.28,49.58,7,Wet,17.97,48.44,9.66
2021-07-10,23.89,15.41,39.95,7,Wet,16.91,44.98,7.98
2021-07-11,22.8,29.3,45.22,7,Wet,17.21,44.38,9.47
2021-07-12,24.99,15.72,43.47,7,Wet,17.83,45.33,7.8
2021-07-13,24.63,15.72,50.84,7,Wet,16.67,43.06,9.0
2021-07-14,22.73,12.44,28.36,7,Wet,16.87,41.54,5.55
2021-07-15,23.97,20.41,34.5,7,Wet,17.75,41.7,7.45
2021-07-16,25.38,17.03,42.83,7,Wet,18.0,40.74,9.22
2021-07-17,23.59,21.89,36.51,7,Wet,18.93,40.25,6.5
2021-07-18,25.68,12.4,27.16,7,Wet,16.51,37.67,6.69
2021-07-19,23.26,35.39,58.37,7,Wet,19.32,39.79,12.27
2021-07-20,22.38,24.5,60.66,7,Wet,20.58,41.2,10.27
2021-07-21,24.05,18.6,52.76,7,Wet,21.46,44.68,7.3
2021-07-22,22.54,26.56,50.18,7,Wet,22.34,46.92,9.44
2021-07-23,24.12,35.83,71.49,7,Wet,25.02,51.02,14.97
2021-07-24,24.01,20.57,63.81,7,Wet,24.84,54.92,11.84
2021-07-25,23.24,17.21,48.68,7,Wet,25.52,57.99,9.25
2021-07-26,25.88,15.61,38.83,7,Wet,22.7,55.2,8.31
2021-07-27,24.0,16.52,58.84,7,Wet,21.56,54.94,11.68
2021-07-28,24.86,19.51,60.79,7,Wet,21.69,56.09,11.97
2021-07-29,24.93,16.94,46.09,7,Wet,20.31,55.5,9.29
2021-07-30,25.76,23.6,61.11,7,Wet,18.57,54.02,11.07
2021-07-31,22.79,31.48,47.37,7,Wet,20.13,51.67,10.05
2021-08-01,20.78,12.88,19.63,8,Wet,19.51,47.52,4.61
2021-08-02,24.26,12.87,30.58,8,Wet,19.12,46.35,8.4
2021-08-03,23.12,15.78,44.69,8,Wet,19.01,44.32,7.87
2021-08-04,22.66,11.4,38.38,8,Wet,17.85,41.12,8.1
2021-08-05,22.4,34.2,66.98,8,Wet,20.32,44.11,13.66
2021-08-06,22.23,27.79,37.37,8,Wet,20.91,40.72,9.26
2021-08-07,23.4,17.15,29.06,8,Wet,18.87,38.1,5.74
2021-08-08,21.09,17.68,51.76,8,Wet,19.55,42.69,9.33
2021-08-09,23.01,20.77,32.26,8,Wet,20.68,42.93,7.29
2021-08-10,23.57,14.26,38.7,8,Wet,20.46,42.07,6.45
2021-08-11,23.28,16.32,43.3,8,Wet,21.17,42.78,8.46
2021-08-12,22.46,14.53,35.12,8,Wet,18.36,38.22,5.32
2021-08-13,22.53,18.72,50.75,8,Wet,17.06,40.14,9.82
2021-08-14,23.82,18.9,24.5,8,Wet,17.31,39.49,5.41
2021-08-15,23.12,17.51,62.33,8,Wet,17.29,40.99,10.01
2021-08-16,24.29,26.65,48.01,8,Wet,18.13,43.24,9.65
2021-08-17,20.79,17.59,42.37,8,Wet,18.6,43.77,7.68
2021-08-18,23.44,17.96,71.3,8,Wet,18.83,47.77,12.05
2021-08-19,21.72,12.0,26.0,8,Wet,18.47,46.47,5.55
2021-08-20,22.46,23.31,38.2,8,Wet,19.13,44.67,9.07
2021-08-21,23.91,19.37,59.54,8,Wet,19.2,49.68,9.14
2021-08-22,21.53,24.33,33.9,8,Wet,20.17,45.62,8.04
2021-08-23,24.65,13.93,46.09,8,Wet,18.36,45.34,10.32
2021-08-24,23.64,13.07,34.39,8,Wet,17.71,44.2,5.81
2021-08-25,23.12,16.87,27.33,8,Wet,17.55,37.92,5.17
2021-08-26,21.6,11.14,44.18,8,Wet,17.43,40.52,7.83
2021-08-27,22.36,35.12,63.66,8,Wet,19.12,44.16,11.93
2021-08-28,22.18,16.69,43.36,8,Wet,18.73,41.85,8.25
2021-08-29,21.3,10.51,59.1,8,Wet,16.76,45.45,9.65
2021-08-30,23.63,15.45,34.64,8,Wet,16.98,43.81,7.65
2021-08-31,22.13,17.26,52.48,8,Wet,17.58,46.39,10.33
2021-09-01,21.82,21.6,50.55,9,Dry,18.25,49.71,10.07
2021-09-02,21.87,8.64,46.63,9,Dry,17.9,50.06,7.92
2021-09-03,21.79,2.17,26.7,9,Dry,13.19,44.78,5.53
2021-09-04,22.53,10.88,24.86,9,Dry,12.36,42.14,7.1
2021-09-05,21.38,8.54,30.01,9,Dry,12.08,37.98,4.92
2021-09-06,23.02,7.05,35.0,9,Dry,10.88,38.03,4.44
2021-09-07,21.4,6.17,41.75,9,Dry,9.29,36.5,6.93
2021-09-08,21.97,15.87,42.87,9,Dry,8.47,35.4,6.46
2021-09-09,20.69,8.35,38.83,9,Dry,8.43,34.29,3.14
2021-09-10,23.07,7.95,53.61,9,Dry,9.26,38.13,8.24
2021-09-11,23.33,18.47,44.53,9,Dry,10.34,40.94,7.05
2021-09-12,22.72,14.63,36.38,9,Dry,11.21,41.85,6.45
2021-09-13,22.17,10.91,43.13,9,Dry,11.76,43.01,7.39
2021-09-14,21.96,4.63,16.55,9,Dry,11.54,39.41,3.64
2021-09-15,20.44,6.51,18.03,9,Dry,10.21,35.87,4.05
2021-09-16,20.65,7.73,34.85,9,Dry,10.12,35.3,4.66
2021-09-17,22.75,2.45,22.63,9,Dry,9.33,30.87,3.61
2021-09-18,21.82,5.53,28.34,9,Dry,7.49,28.56,3.31
2021-09-19,20.64,8.58,46.21,9,Dry,6.62,29.96,6.47
2021-09-20,20.59,12.62,45.36,9,Dry,6.87,30.28,6.63
2021-09-21,22.63,12.25,39.03,9,Dry,7.95,33.49,4.75
2021-09-22,22.87,1.59,32.1,9,Dry,7.25,35.5,5.38
2021-09-23,20.47,6.19,30.71,9,Dry,7.03,34.91,3.77
2021-09-24,22.15,4.16,41.82,9,Dry,7.28,37.65,6.46
2021-09-25,22.39,1.26,38.94,9,Dry,6.67,39.17,5.56
2021-09-26,21.42,7.44,45.86,9,Dry,6.5,39.12,8.26
2021-09-27,23.24,5.47,43.83,9,Dry,5.48,38.9,5.75
2021-09-28,21.66,8.36,37.23,9,Dry,4.93,38.64,5.05
2021-09-29,20.28,12.33,32.88,9,Dry,6.46,38.75,5.32
2021-09-30,21.81,10.83,36.99,9,Dry,7.12,39.65,5.5
2021-10-01,23.9,47.49,69.16,10,Dry,13.31,43.56,13.82
2021-10-02,22.19,29.35,46.74,10,Dry,17.33,44.67,7.76
2021-10-03,21.49,41.04,79.13,10,Dry,22.13,49.42,13.33
2021-10-04,23.16,23.21,64.92,10,Dry,24.66,52.44,10.84
2021-10-05,22.79,30.71,53.37,10,Dry,27.85,54.74,12.73
2021-10-06,22.53,24.58,59.98,10,Dry,29.6,58.61,14.12
2021-10-07,23.01,26.79,57.03,10,Dry,31.88,61.48,12.51
2021-10-08,21.84,34.88,52.94,10,Dry,30.08,59.16,12.34
2021-10-09,21.94,26.74,55.51,10,Dry,29.71,60.41,12.26
2021-10-10,23.26,36.85,51.74,10,Dry,29.11,56.5,13.54
2021-10-11,21.57,24.71,40.97,10,Dry,29.32,53.07,8.9
2021-10-12,24.15,23.1,53.25,10,Dry,28.23,53.06,11.29
2021-10-13,23.77,29.79,58.72,10,Dry,28.98,52.88,13.19
2021-10-14,21.39,30.12,81.03,10,Dry,29.45,56.31,15.26
2021-10-15,24.01,26.4,49.56,10,Dry,28.24,55.83,11.36
2021-10-16,22.69,32.99,51.1,10,Dry,29.14,55.2,12.85
2021-10-17,23.92,21.03,56.05,10,Dry,26.88,55.81,8.49
2021-10-18,22.67,23.57,48.6,10,Dry,26.71,56.9,11.47
2021-10-19,22.36,31.31,48.57,10,Dry,27.89,56.24,10.73
2021-10-20,22.25,26.95,45.71,10,Dry,27.48,54.38,8.67
2021-10-21,20.09,24.89,48.12,10,Dry,26.74,49.67,10.65
2021-10-22,23.46,29.24,63.93,10,Dry,27.14,51.73,13.88
2021-10-23,21.83,35.99,63.11,10,Dry,27.57,53.44,12.89
2021-10-24,23.5,30.75,46.27,10,Dry,28.96,52.04,11.88
2021-10-25,24.21,34.22,75.73,10,Dry,30.48,55.92,16.35
2021-10-26,21.96,31.16,45.85,10,Dry,30.46,55.53,12.56
2021-10-27,21.9,38.87,53.72,10,Dry,32.16,56.67,14.55
2021-10-28,23.54,25.51,62.08,10,Dry,32.25,58.67,13.62
2021-10-29,22.07,36.7,74.34,10,Dry,33.31,60.16,15.26
2021-10-30,23.85,21.72,50.91,10,Dry,31.28,58.41,9.65
2021-10-31,21.84,22.81,35.34,10,Dry,30.14,56.85,9.25
2021-11-01,25.44,32.79,57.2,11,Dry,29.94,54.21,11.64
2021-11-02,23.69,22.65,34.45,11,Dry,28.72,52.58,11.28
2021-11-03,24.33,26.41,75.97,11,Dry,26.94,55.76,13.64
2021-11-04,24.98,38.67,63.81,11,Dry,28.82,56.0,13.87
2021-11-05,24.51,23.17,56.55,11,Dry,26.89,53.46,11.93
2021-11-06,25.07,35.11,54.38,11,Dry,28.8,53.96,12.35
2021-11-07,22.54,26.15,68.98,11,Dry,29.28,58.76,15.16
2021-11-08,23.59,22.91,43.31,11,Dry,27.87,56.78,9.62
2021-11-09,24.06,28.29,44.04,11,Dry,28.67,58.15,11.17
2021-11-10,23.23,37.84,63.32,11,Dry,30.31,56.34,12.91
2021-11-11,24.97,22.57,56.86,11,Dry,28.0,55.35,10.22
2021-11-12,23.49,22.43,69.23,11,Dry,27.9,57.16,12.3
2021-11-13,23.24,32.5,72.14,11,Dry,27.53,59.7,14.21
2021-11-14,24.94,25.29,62.18,11,Dry,27.4,58.73,12.16
2021-11-15,22.95,47.71,61.32,11,Dry,30.95,61.3,14.01
2021-11-16,23.0,30.12,47.03,11,Dry,31.21,61.73,10.38
2021-11-17,24.51,35.94,49.97,11,Dry,30.94,59.82,12.43
2021-11-18,25.34,29.87,52.39,11,Dry,31.98,59.18,10.75
2021-11-19,24.16,22.63,28.97,11,Dry,32.01,53.43,9.54
2021-11-20,22.38,23.82,62.71,11,Dry,30.77,52.08,12.17
2021-11-21,24.68,24.3,39.2,11,Dry,30.63,48.8,7.99
2021-11-22,23.41,31.64,43.83,11,Dry,28.33,46.3,9.87
2021-11-23,25.12,28.07,48.4,11,Dry,28.04,46.5,9.66
2021-11-24,23.62,21.36,33.67,11,Dry,25.96,44.17,8.3
2021-11-25,25.14,33.25,63.04,11,Dry,26.44,45.69,13.61
2021-11-26,23.58,51.16,61.26,11,Dry,30.51,50.3,12.15
2021-11-27,23.31,23.12,53.51,11,Dry,30.41,48.99,10.96
2021-11-28,22.08,23.57,58.11,11,Dry,30.31,51.69,11.35
2021-11-29,23.34,24.75,44.3,11,Dry,29.32,51.75,10.88
2021-11-30,24.18,27.35,44.71,11,Dry,29.22,51.23,10.64
2021-12-01,26.1,23.35,40.66,12,Wet,29.51,52.23,9.07
2021-12-02,26.61,38.51,49.99,12,Wet,30.26,50.36,11.66
2021-12-03,27.24,43.29,60.43,12,Wet,29.13,50.24,12.59
2021-12-04,26.03,28.89,53.79,12,Wet,29.96,50.28,12.65
2021-12-05,26.07,27.74,38.36,12,Wet,30.55,47.46,9.67
2021-12-06,27.11,21.56,40.83,12,Wet,30.1,46.97,11.33
2021-12-07,26.23,22.85,49.86,12,Wet,29.46,47.7,10.33
2021-12-08,25.08,20.84,47.02,12,Wet,29.1,48.61,9.2
2021-12-09,25.48,24.94,23.28,12,Wet,27.16,44.8,5.82
2021-12-10,23.87,25.73,56.92,12,Wet,24.65,44.29,8.81
2021-12-11,25.06,32.38,68.29,12,Wet,25.15,46.37,11.02
2021-12-12,24.31,28.96,47.44,12,Wet,25.33,47.66,10.58
2021-12-13,26.35,24.08,31.92,12,Wet,25.69,46.39,8.82
2021-12-14,27.21,32.86,48.64,12,Wet,27.11,46.22,9.23
2021-12-15,25.06,54.51,65.67,12,Wet,31.92,48.88,15.79
2021-12-16,25.1,33.33,68.66,12,Wet,33.12,55.36,13.52
2021-12-17,26.94,25.34,39.33,12,Wet,33.07,52.85,10.34
2021-12-18,25.55,29.69,50.17,12,Wet,32.68,50.26,13.05
2021-12-19,26.26,23.26,65.39,12,Wet,31.87,52.83,13.54
2021-12-20,26.74,22.95,49.97,12,Wet,31.71,55.41,10.93
2021-12-21,25.29,44.48,67.54,12,Wet,33.37,58.11,14.16
2021-12-22,25.31,29.81,52.84,12,Wet,29.84,56.27,9.74
2021-12-23,25.49,36.31,68.83,12,Wet,30.26,56.3,13.46
2021-12-24,24.45,26.55,55.28,12,Wet,30.44,58.57,11.93
2021-12-25,26.49,22.93,66.88,12,Wet,29.47,60.96,12.25
2021-12-26,26.6,22.42,67.56,12,Wet,29.35,61.27,13.19
2021-12-27,26.08,23.74,52.13,12,Wet,29.46,61.58,11.92
2021-12-28,27.36,30.78,54.25,12,Wet,27.51,59.68,12.19
2021-12-29,25.74,21.94,49.19,12,Wet,26.38,59.16,10.31
2021-12-30,26.62,28.33,47.0,12,Wet,25.24,56.04,11.17
2021-12-31,26.49,31.82,56.8,12,Wet,26.0,56.26,12.82
2022-01-01,27.2,2.83,17.84,1,Wet,23.12,49.25,4.05
2022-01-02,29.15,34.38,50.39,1,Wet,24.83,46.8,12.62
2022-01-03,28.13,14.97,49.84,1,Wet,23.58,46.47,9.24
2022-01-04,28.97,7.33,41.24,1,Wet,20.23,44.61,7.51
2022-01-05,26.7,4.32,32.19,1,Wet,17.71,42.18,6.59
2022-01-06,28.11,10.07,42.25,1,Wet,15.1,41.5,7.45
2022-01-07,27.54,9.83,52.93,1,Wet,11.96,40.95,9.02
2022-01-08,27.15,8.47,32.92,1,Wet,12.77,43.11,6.36
2022-01-09,29.41,10.35,23.93,1,Wet,9.33,39.33,4.21
2022-01-10,28.2,3.44,39.02,1,Wet,7.69,37.78,5.93
2022-01-11,26.52,13.28,45.99,1,Wet,8.54,38.46,5.95
2022-01-12,27.5,2.25,39.4,1,Wet,8.24,39.49,5.76
2022-01-13,28.94,0.94,18.78,1,Wet,6.94,36.14,3.07
2022-01-14,27.15,12.26,24.81,1,Wet,7.28,32.12,4.06
2022-01-15,27.05,10.58,41.11,1,Wet,7.59,33.29,5.81
2022-01-16,27.85,7.92,38.28,1,Wet,7.24,35.34,3.66
2022-01-17,28.47,4.75,30.23,1,Wet,7.43,34.09,3.88
2022-01-18,27.27,5.5,48.87,1,Wet,6.31,34.5,6.45
2022-01-19,28.39,3.33,32.56,1,Wet,6.47,33.52,4.63
2022-01-20,28.03,9.71,50.08,1,Wet,7.72,37.99,6.17
2022-01-21,28.16,0.75,39.38,1,Wet,6.08,40.07,6.77
2022-01-22,25.6,1.28,20.13,1,Wet,4.75,37.08,2.17
2022-01-23,28.02,3.48,23.91,1,Wet,4.11,35.02,4.54
2022-01-24,27.75,8.86,24.26,1,Wet,4.7,34.17,4.42
2022-01-25,28.39,7.44,40.27,1,Wet,4.98,32.94,4.79
2022-01-26,27.35,19.45,46.54,1,Wet,7.28,34.94,9.21
2022-01-27,27.63,6.43,48.64,1,Wet,6.81,34.73,5.24
2022-01-28,28.53,14.04,47.18,1,Wet,8.71,35.85,8.16
2022-01-29,29.45,8.53,23.84,1,Wet,9.75,36.38,5.51
2022-01-30,26.68,0.91,26.11,1,Wet,9.38,36.69,3.27
2022-01-31,28.51,2.93,11.24,1,Wet,8.53,34.83,3.9
2022-02-01,30.68,3.33,35.6,2,Wet,7.95,34.16,4.76
2022-02-02,30.16,4.1,61.19,2,Wet,5.75,36.26,8.05
2022-02-03,30.62,5.9,36.03,2,Wet,5.68,34.45,5.42
2022-02-04,28.92,16.59,45.28,2,Wet,6.04,34.18,6.79
2022-02-05,30.7,6.81,35.28,2,Wet,5.8,35.82,6.12
2022-02-06,28.74,4.56,37.21,2,Wet,6.32,37.4,6.19
2022-02-07,29.52,14.7,40.2,2,Wet,8.0,41.54,5.19
2022-02-08,28.96,14.62,47.88,2,Wet,9.61,43.29,9.37
2022-02-09,29.0,0.56,22.72,2,Wet,9.11,37.8,2.03
2022-02-10,27.74,7.39,28.6,2,Wet,9.32,36.74,5.87
2022-02-11,27.49,18.06,31.53,2,Wet,9.53,34.77,7.0
2022-02-12,30.64,6.51,34.88,2,Wet,9.48,34.71,4.21
2022-02-13,27.67,3.06,21.39,2,Wet,9.27,32.46,2.91
2022-02-14,29.71,13.95,55.68,2,Wet,9.16,34.67,6.91
2022-02-15,28.17,2.66,27.82,2,Wet,7.45,31.8,3.6
2022-02-16,28.62,8.62,17.21,2,Wet,8.61,31.01,2.92
2022-02-17,30.15,6.45,23.81,2,Wet,8.47,30.33,4.55
2022-02-18,29.63,1.55,32.59,2,Wet,6.11,30.48,5.45
2022-02-19,29.34,16.02,49.34,2,Wet,7.47,32.55,8.72
2022-02-20,30.61,10.28,41.77,2,Wet,8.51,35.46,5.79
2022-02-21,29.17,19.95,37.74,2,Wet,9.36,32.9,6.32
2022-02-22,30.69,7.41,30.21,2,Wet,10.04,33.24,3.1
